bookID,title,authors,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
28958,Ein Sommernachtsspiel,Kate Atkinson,ger,410,1,0,06-01-99,Heyne
28942,Emotionally Weird,Kate Atkinson,eng,368,5308,482,07-06-01,Picador
28947,Familienalbum,Kate Atkinson,ger,507,2,0,01-01-02,Heyne
41688,Human Croquet,Kate Atkinson,eng,352,6917,548,11-12-99,Picador
28944,Abandonment,Kate Atkinson/Traverse Theatre,en-US,96,82,6,04-01-00,Nick Hern Books
9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,Kate Bornstein/Sara Quin,eng,234,1458,175,05-02-06,Seven Stories Press
37785,Lithium for Medea,Kate Braverman/Rick Moody,eng,362,344,33,03-05-02,Seven Stories Press
16076,The Awakening and Selected Stories,Kate Chopin/Cynthia Brantley Johnson/Alyssa  Harad,eng,296,9459,194,07-01-04,Simon  Schuster
24296,Because Of Winn Dixie,Kate DiCamillo,eng,182,235,36,03-01-00,Candlewick Press
37187,The Tiger Rising,Kate DiCamillo,eng,128,19133,2279,07-01-02,Candlewick Press
37189,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen,eng,72,4162,332,05-09-06,Candlewick Press
37195,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen,eng,70,2973,202,07-10-07,Candlewick Press
37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,eng,267,142149,8457,09-09-08,Candlewick Press
21059,Crown of Stars (Crown of Stars  #7),Kate Elliott,eng,609,2169,54,01-02-07,DAW
38238,Australia,Kate Hemphill/Zoë Ross/Louise Bostock Lang,eng,616,69,0,08-01-06,DK Publishing (Dorling Kindersley)
20059,Confessions of a Pagan Nun,Kate Horsley,eng,191,1768,266,09-10-02,Shambhala
63,The Changeling,Kate Horsley,eng,339,301,43,04-12-05,Shambhala
23404,Regarding the Fountain: A Tale  in Letters  of Liars and Leaks,Kate Klise/M. Sarah Klise,eng,144,3208,306,03-09-99,HarperCollins
4676,Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer/F. Scott Fitzgerald/CliffsNotes,eng,96,78,13,06-05-00,Cliffs Notes
34317,Dr. Jekyll and Mr. Hyde (Bullseye Chillers),Kate McMullan/Paul Van Munching/Glenn Dean/Kate McCullan/Robert Louis Stevenson,eng,96,30,4,02-12-84,Random House Books for Young Readers
14975,Labyrinth (Languedoc  #1),Kate Mosse,eng,515,40300,2498,02-06-07,Berkley Books
14983,El laberinto,Kate Mosse/Claudia Conde,spa,626,52,6,01-01-06,Planeta Publishing
7240,The Prodigal Son (Roger the Chapman  #15),Kate Sedley,en-GB,252,102,10,02-01-07,Severn House Publishers
18556,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Kate Summerscale/Joe Carstairs,eng,256,393,81,06-01-99,Penguin Books
41378,Flirting With Danger,Kate Walker,eng,188,12,4,06-01-96,Harlequin
13872,Geek Love,Katherine Dunn,eng,348,50103,5030,06-11-02,Random House Vintage
5169,Oprah Winfrey,Katherine E. Krohn,eng,128,38,5,01-01-02,Lerner Publications
2847,Bread and Roses  Too,Katherine Paterson,eng,275,2018,294,09-04-06,Clarion Books
2836,Bridge to Terabithia,Katherine Paterson/Donna Diamond,en-US,191,1811,152,07-01-08,HarperTeen
43796,The Vampire Companion,Katherine Ramsland/Anne Rice,en-US,608,4829,25,08-01-95,Ballantine Books
7586,Awakening at Midlife: A Guide to Reviving Your Spirit  Recreating Your Life  and Returning to Your Truest Self,Kathleen A. Brehony,en-US,384,64,8,09-01-97,Riverhead Books
13414,Ancilla to the Pre-Socratic Philosophers,Kathleen Banks Freeman/Hermann Alexander Diels,eng,172,46,7,08-08-03,Harvard University Press (Cambridge)
32241,The Night Remembers (Night  #1),Kathleen Eagle,eng,355,228,25,06-01-98,HarperTorch
20562,George Eliot: The Last Victorian,Kathryn  Hughes,eng,416,176,25,07-02-01,Cooper Square Press
10089,Mary  Queen of Scots: Queen Without a Country,Kathryn Lasky,eng,202,4825,148,05-01-02,Scholastic
35805,The Capture (Guardians of Ga'Hoole  #1),Kathryn Lasky,eng,222,22125,1232,06-01-03,Scholastic Paperbacks
35806,The Journey (Guardians of Ga'Hoole  #2),Kathryn Lasky,en-US,242,11354,404,09-01-03,Scholastic  Inc.
35807,The Rescue (Guardians of Ga'Hoole  #3),Kathryn Lasky,eng,198,10154,278,01-01-04,Scholastic  Inc.
7027,The Siege (Guardians of Ga'Hoole  #4),Kathryn Lasky,eng,203,9256,196,05-01-04,Scholastic  Inc.
7023,The Burning (Guardians of Ga'Hoole  #6),Kathryn Lasky/Richard Cowdrey,eng,224,9175,157,11-01-04,Scholastic Paperbacks
15655,The Kindness of Strangers,Katrina Kittle,en-US,400,11669,1418,01-02-07,William Morrow Paperbacks
33832,Night Falls Fast: Understanding Suicide,Kay Redfield Jamison,eng,432,5382,224,10-10-00,Vintage
5158,A Virtuous Woman,Kaye Gibbons,eng,165,23170,587,11-05-97,Vintage
15796,Charms for the Easy Life,Kaye Gibbons,eng,272,11168,744,07-01-05,Harper Perennial
5375,The Dragon's Eye (Erec Rex  #1),Kaza Kingsley/Melvyn Grant,eng,341,59,8,10-01-06,Firelight Press
28920,A Pale View of Hills,Kazuo Ishiguro,eng,183,12858,1036,03-03-05,Faber and Faber
28922,An Artist of the Floating World,Kazuo Ishiguro,eng,206,15416,1152,03-03-05,Faber and Faber
28926,The Unconsoled,Kazuo Ishiguro,eng,535,587,120,10-01-96,Vintage International
28923,When We Were Orphans,Kazuo Ishiguro,eng,320,19252,1673,12-01-07,Faber & Faber
6339,Never Let Me Go,Kazuo Ishiguro/Rosalyn Landor,eng,10,323,120,04-12-05,Books on Tape
25849,The Drifting Classroom  Vol. 1,Kazuo Umezu,en-US,190,1535,107,08-08-06,VIZ Media LLC
25853,The Drifting Classroom  Vol. 2 (Drifting Classroom),Kazuo Umezu,en-US,188,724,34,10-10-06,VIZ Media LLC
31030,Diabolo: Volume 1,Kei Kusunoki/Kaoru Ohashi,en-US,199,207,9,11-01-04,TokyoPop
35652,The Beatles Diary  Vol 1: From Liverpool to London (Falk Symposium),Keith Badman/Keith Badman,eng,376,13,0,02-01-01,Omnibus Press
34678,The Shattered Land (Eberron: The Dreaming Dark  #2),Keith Baker,eng,374,515,21,02-07-06,Wizards of the Coast
33838,Before Night Falls,Keith Gray,eng,74,23,6,09-01-07,Barrington Stoke
36925,Prince of the City,Keith Herber,eng,317,58,0,03-01-95,White Wolf Games Studio
36926,Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG),Keith Herber,eng,197,22,1,05-01-05,Chaosium
11918,Bitten (Otherworld  #1),Kelley Armstrong,eng,436,79710,3479,09-07-04,Plume Books
40597,My Dirty Thirties: Romantic Hedonism,Kelly  Carr,eng,144,8,1,07-01-04,New Tradition Books
4398,CliffsNotes on Steinbeck's The Grapes of Wrath,Kelly McGrath Vlcek/CliffsNotes/John Steinbeck,eng,112,30,5,06-05-00,Cliffs Notes
5062,Jackdaws,Ken Follett,eng,416,20892,953,12-05-06,NAL
5055,Night Over Water,Ken Follett,eng,448,14545,652,04-06-04,NAL
41691,Paper Money,Ken Follett,eng,286,102,17,03-01-96,MacMillan General Books
5053,The Man From St. Petersburg,Ken Follett,eng,320,16057,663,06-03-03,NAL
41689,The Key to Rebecca,Ken Follett/Arto Häilä,eng,352,19339,615,02-04-03,NAL
5065,Whiteout,Ken Follett/David Tennant,eng,4,13,1,09-01-06,MacMillan Audio
41317,Maple Syrup Cookbook: Over 100 Recipes For Breakfast  Lunch & Dinner,Ken Haedrich,eng,144,38,8,09-01-01,Storey Publishing  LLC
32913,Demon Box,Ken Kesey,eng,400,1418,55,08-04-87,Penguin Books
11225,One Flew Over the Cuckoo's Nest,Ken Kesey,eng,272,1120,104,02-01-63,Signet
11226,One Flew over the Cuckoo's Nest,Ken Kesey,eng,272,67,5,02-01-63,Signet
32915,Sailor Song,Ken Kesey,eng,533,2015,105,07-01-93,Penguin Books
32919,The Further Inquiry,Ken Kesey/Ron Bevirt,eng,215,226,3,10-01-90,Viking Books
28061,Situationist International Anthology: Revised and Expanded Edition,Ken Knabb,eng,532,678,11,03-01-07,Bureau of Public Secrets
7694,Management Information Systems: Managing the Digital Firm,Kenneth C. Laudon/Jane P. Laudon,en-US,736,231,16,03-01-05,Prentice Hall
42862,The Heart of a Leader,Kenneth H. Blanchard,en-US,162,542,33,06-01-99,David C. Cook
42869,The Servant Leader,Kenneth H. Blanchard,eng,128,276,26,03-11-03,Thomas Nelson
42867,Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life,Kenneth H. Blanchard/Jesse Stoner,en-US,192,156,15,10-01-04,Berrett-Koehler Publishers
42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,Kenneth H. Blanchard/Phil Hodges,en-US,239,808,41,03-01-07,W Publishing Group
9802,Fortress of Solitude / The Devil Genghis,Kenneth Robeson/Lester Dent,eng,128,95,11,12-01-06,Nostalgia Ventures
28887,The Lost Tomb,Kent R. Weeks,eng,384,391,26,11-09-99,Harper Perennial
25198,Rouse Up  O Young Men of the New Age!,Kenzaburō Ōe,eng,272,282,25,07-10-03,Atlantic Books
25192,Teach Us To Outgrow Our Madness,Kenzaburō Ōe/John Nathan,eng,276,44,1,03-04-00,Marion Boyars Publishers
11643,Te Kaihau: The Windeater,Keri Hulme,eng,239,165,16,02-01-87,George Braziller
28929,American Legal History: Cases and Materials,Kermit L. Hall/Paul Finkelman/James W. Jr. Ely,eng,736,31,0,10-01-04,Oxford University Press  USA
15014,Crucial Conversations: Tools for Talking When Stakes Are High,Kerry Patterson/Joseph Grenny/Ron McMillan/Al Switzler/Stephen R. Covey,eng,240,40400,2256,07-09-02,McGraw-Hill Education
30072,The Brief History of the Dead,Kevin Brockmeier,eng,252,9490,1576,01-09-07,Vintage
25321,King of the Middle March,Kevin Crossley-Holland,eng,432,1334,47,03-01-06,Scholastic Inc.
24657,Penguin Book Of Norse Myths: Gods Of The Vikings,Kevin Crossley-Holland,en-GB,276,116,9,01-07-97,Penguin UK
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley/Carol Heyer/Scott Goto,eng,32,1773,274,04-01-05,Walker & Company
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,en-US,571,1601,284,01-01-04,Alliance Publishing
30264,Dead Witch Walking (The Hollows  #1),Kim Harrison,en-US,416,99076,4091,07-01-04,HarperTorch
30270,Pacto Con un Demonio,Kim Harrison,spa,512,0,0,07-01-08,HarperTorch
41126,Antarctica,Kim Stanley Robinson,eng,672,2248,165,07-06-99,Bantam
40364,The Martians (Mars Trilogy  #3.5),Kim Stanley Robinson,eng,434,1495,92,10-03-00,Spectra Books
2723,The Years of Rice and Salt,Kim Stanley Robinson,eng,763,9344,995,06-03-03,Bantam Books
2157,Tea with Jane Austen,Kim Wilson/Tom Carpenter,eng,128,1442,108,09-03-04,Jones Books
3061,The Natural Way to Draw,Kimon Nicolaides/Mamie Harmon,en-US,240,39369,80,02-01-90,Mariner Books
10568,King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,King Arthur Flour,eng,544,4866,78,10-09-06,Countryman Press
37345,Wicked Dreams,Kingdome 19,eng,112,3,0,09-01-06,Bruno Gmünder
9931,Cruelest Journey: Six Hundred Miles To Timbuktu,Kira Salak,eng,320,542,65,11-01-04,National Geographic Society
31049,Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences,Kitty Burns Florey,eng,154,705,191,10-01-06,Melville House Publishing
32588,Victoria,Knut Hamsun/Oliver Stallybrass,eng,155,47,7,10-01-94,Sun & Moon Press
32592,In Wonderland,Knut Hamsun/Sverre Lyngstad,nor,185,86,8,09-01-03,Ig Publishing
32584,Mysteries,Knut Hamsun/Sverre Lyngstad,en-US,313,282,37,01-01-01,Penguin Classics
32590,Pan,Knut Hamsun/Sverre Lyngstad,eng,181,5833,255,09-01-98,Penguin Classics
32591,The Last Joy,Knut Hamsun/Sverre Lyngstad,eng,250,129,8,07-01-02,Green Integer
13965,King Solomon's Ring,Konrad Lorenz/Marjorie Kerr Wilson,eng,192,1509,80,08-11-02,Routledge
14384,A Hunger Like No Other (Immortals After Dark  #1),Kresley Cole,eng,356,57010,2634,04-01-06,Pocket Star
14386,If You Dare (MacCarrick Brothers  #1),Kresley Cole,eng,349,10615,450,05-01-05,Pocket Books
14385,The Price of Pleasure (Sutherland Brothers  #2),Kresley Cole,en-US,353,118,5,07-01-04,Pocket Books
17976,Hope Springs Eternal (Prairie River  #4),Kristiana Gregory,eng,176,130,7,07-01-05,Scholastic Paperbacks
32115,Ali und Nino,Kurban Said,ger,304,39,2,02-01-02,List
32113,Ali and Nino,Kurban Said/Jenia Graman,eng,237,147,22,10-05-00,Vintage/Ebury
16982,Marvels,Kurt Busiek/Alex Ross,eng,216,23519,482,01-10-07,Marvel Comics
16986,Marvels,Kurt Busiek/Alex Ross,eng,398,146,25,01-01-04,Marvel Comics Group
26088,Superman: Secret Identity,Kurt Busiek/Stuart Immonen,eng,208,6368,307,04-09-13,DC Comics
25252,Von Helden Und Schelmen: Tall Tales and Legends for Intermediate Students of German,Kurt Reiter,ger,88,4,2,01-01-89,McGraw-Hill/Glencoe
4988,Fates Worse Than Death,Kurt Vonnegut Jr.,en-US,240,3183,115,09-01-92,Berkley
9593,Galápagos,Kurt Vonnegut Jr.,eng,324,55850,1990,01-12-99,Dial Press
15734,Galápagos,Kurt Vonnegut Jr.,fre,282,27,1,06-01-94,Grasset
9590,God Bless You  Mr. Rosewater,Kurt Vonnegut Jr.,eng,288,40599,1127,09-08-98,Dial Press
4987,Jailbird,Kurt Vonnegut Jr.,eng,310,17881,593,01-12-99,Dial Press Trade Paperback
9592,Mother Night,Kurt Vonnegut Jr.,eng,282,64096,2316,05-11-99,Dial Press
9602,Palm Sunday: An Autobiographical Collage,Kurt Vonnegut Jr.,eng,300,5135,192,05-11-99,Dial Press
9595,Slapstick  or Lonesome No More!,Kurt Vonnegut Jr.,eng,288,31084,1062,05-11-99,Dial Press
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,eng,275,1001671,19056,01-12-99,Dial Press
9594,Timequake,Kurt Vonnegut Jr.,eng,219,23527,822,08-06-98,Vintage Classics
9591,Wampeters  Foma and Granfalloons,Kurt Vonnegut Jr.,en-US,318,7213,139,01-12-99,Dial Press Trade Paperback
9603,Sun  Moon  Star,Kurt Vonnegut Jr./Ivan Chermayeff,eng,62,420,40,01-01-80,HarperCollins Publishers
9599,Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut Jr./Lee Stringer,en-US,80,866,52,12-01-00,Washington Square Press
3684,The Black Book of Hollywood Beauty Secrets,Kym Douglas/Cindy Pearlman,en-US,224,130,16,12-01-06,Plume Books
13562,彼方から 13,Kyoko Hikawa,jpn,178,19,0,08-10-02,Hakusen Sha
19126,From Far Away  Vol. 01,Kyoko Hikawa/Trina Robbins/Yuko Sawada/Walden Wong,eng,200,5827,125,11-09-04,VIZ Media
13549,From Far Away  Vol. 12,Kyoko Hikawa/Yuko Sawada/Freeman Wong,eng,208,909,15,09-12-06,VIZ Media
13551,From Far Away  Vol. 14,Kyoko Hikawa/Yuko Sawada/Freeman Wong,eng,208,986,37,01-09-07,VIZ Media
40276,Dodge Caravan/Plymouth Voyager/Chrysler Town & Country 96-02 (Haynes Manuals),L. Alan LeDoux,eng,336,14,1,12-02-02,Haynes Manuals N. America  Inc.
29512,Lost Continents,L. Sprague de Camp,en-US,363,108,10,06-01-70,Dover Publications (NYC)
39305,Minion (Vampire Huntress  #1),L.A. Banks,eng,286,5531,493,05-04-04,St. Martin's Paperback
39309,The Damned (Vampire Huntress  #6),L.A. Banks,eng,492,1993,38,01-02-07,St. Martin's Paperbacks
37340,The Wicked (Vampire Huntress  #8),L.A. Banks,en-US,389,1778,36,09-05-00,St. Martins Press-3PL
3577,A Tangled Web,L.M. Montgomery,eng,288,3760,248,08-01-89,Seal Books
8127,Anne of Green Gables (Anne of Green Gables  #1),L.M. Montgomery,eng,320,625759,13883,05-06-03,Signet Book
16459,Anne's House Of Dreams,L.M. Montgomery,eng,192,2,0,11-03-06,Hard Press
3562,Emily of New Moon (Emily  #1),L.M. Montgomery,eng,339,38411,1366,04-01-83,Dell Laurel-Leaf
3580,Pat of Silver Bush (Pat  #1),L.M. Montgomery,eng,288,6082,188,06-01-88,Seal Books
3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,eng,2088,98611,1447,10-06-98,Starfire
8137,The Road to Yesterday (Anne of Green Gables  #9),L.M. Montgomery,eng,403,3106,115,02-01-93,Bantam Books
8134,Anne of Green Gables,L.M. Montgomery/Barbara Caruso,en-US,9,69,17,01-01-05,Recorded Books  Inc.
8141,Anne of Avonlea,L.M. Montgomery/Clare Sieffert,eng,315,85,12,11-01-90,Grosset & Dunlap
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery/Mary Henley Rubio/Elizabeth Hillman Waterston,eng,410,184,22,11-04-04,Oxford University Press  USA
3566,Against the Odds: Tales of Achievement,L.M. Montgomery/Rea Wilmshurst,en-US,246,928,27,11-01-94,Bantam Starfire
3574,Anne of Avonlea,L.M. Montgomery/Susan O'Malley,eng,8,63,8,12-01-98,Blackstone Audiobooks
5167,Cane River,Lalita Tademy,eng,522,42695,1845,04-01-02,Grand Central Publishing
14214,Hunger,Lan Samantha Chang,eng,192,797,72,01-01-00,Penguin Books
25725,Every Second Counts,Lance Armstrong/Sally Jenkins,en-US,246,274,28,07-01-04,Yellow Jersey
2265,It's Not about the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,eng,294,35050,1833,09-01-01,Berkley Publishing Group
30055,It's Not About the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,en-GB,294,495,42,05-03-01,Yellow Jersey
41861,John  Paul  George & Ben,Lane Smith,eng,40,3500,393,04-01-06,Little  Brown Books for Young Readers
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter,eng,352,41,3,02-01-95,Free Press
4232,The Illuminati,Larry Burkett,eng,352,60,8,10-04-04,Thomas Nelson
44300,Smart Discipline: Fast  Lasting Solutions for Your Child's Self-Esteem and Your Peace of Mind,Larry J. Koenig,en-US,208,13,2,03-02-04,William Morrow Paperbacks
20679,Advanced Statistics Demystified,Larry J. Stephens,eng,324,9,0,06-07-04,McGraw-Hill Education
34858,Comanche Moon,Larry McMurtry,eng,752,202,30,11-06-97,Simon & Schuster
10308,Folly and Glory (The Berrybender Narratives  #4),Larry McMurtry,en-US,358,1341,88,08-08-05,Simon  Schuster
34856,Lonesome Dove,Larry McMurtry,eng,864,505,63,11-10-00,Simon & Schuster
36853,Tyrannosaurus Wrecks (Stanley  #1),Laura Driscoll/Alisa Klayman-Grodsky/Eric     Weiner,eng,24,2,1,02-01-03,Disney Press
41919,Infants  Children  and Adolescents (MyDevelopmentLab Series),Laura E. Berk,en-US,784,19,2,09-10-04,Allyn & Bacon
6954,Como agua para chocolate,Laura Esquivel,spa,248,11,2,06-01-94,Turtleback Books
25516,Malinche,Laura Esquivel/Jordi Castells,spa,189,99,20,02-07-06,Atria Books
25517,Malinche,Laura Esquivel/Jordi Castells/Ernesto Mestre-Reed,en-US,191,3172,304,05-02-06,Atria Books
6953,Like Water for Chocolate,Laura Esquivel/Yareli Arizmendi,eng,0,121,33,05-02-06,Random House Audio
32307,Blame It on Paris,Laura Florand,eng,384,358,63,10-03-06,Forge Books
40485,The O. Henry Prize Stories 2003,Laura Furman/David Guterson/Diane Johnson/Jennifer Egan,eng,384,138,22,09-09-03,Random House Value Publishing
8200,A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America,Laura Ingalls Wilder,eng,352,686,52,02-07-06,HarperCollins
8285,A Little House Birthday,Laura Ingalls Wilder/Doris Ettlinger,eng,40,453,17,09-05-98,HarperCollins
8252,Farmer Boy (Little House  #2),Laura Ingalls Wilder/Garth Williams,eng,357,45778,1286,01-01-07,HarperTrophy
8337,Little House in the Big Woods (Little House  #1),Laura Ingalls Wilder/Garth Williams,eng,198,201840,3463,01-01-07,HarperTrophy
8322,Little House on the Prairie (Little House  #3),Laura Ingalls Wilder/Garth Williams,eng,309,635,30,01-01-07,HarperTrophy
8253,Little Town on the Prairie  (Little House  #7),Laura Ingalls Wilder/Garth Williams,eng,374,71853,646,01-01-07,HarperTrophy
8296,The First Four Years  (Little House  #9),Laura Ingalls Wilder/Garth Williams,eng,126,28259,533,01-02-07,HarperTrophy
8282,The Long Winter (Little House  #6),Laura Ingalls Wilder/Garth Williams,eng,422,67427,1048,01-01-07,HarperTrophy
17580,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Garth Williams,en-US,289,311,22,01-01-71,Scholastic  Inc.
14060,Little House Friends (Little House Chapter Books: Laura  #9),Laura Ingalls Wilder/Renée Graef,eng,80,73,2,09-05-98,HarperCollins
8233,Summertime in the Big Woods,Laura Ingalls Wilder/Renée Graef,eng,40,867,31,02-02-00,HarperCollins
8254,Christmas Stories (Little House Chapter Books: Laura  #10),Laura Ingalls Wilder/Renée Graef/Heather Henson,eng,80,66,7,10-06-99,HarperCollins
8230,Winter on the Farm,Laura Ingalls Wilder/Renée Graef/Jody Wheeler,eng,32,424,25,09-06-97,Winter on the Farm (My First Little House)
8199,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2),Laura Ingalls Wilder/Stephen W. Hines,eng,116,94,10,05-10-06,Tommy Nelson
